1.036770443578471923e-01,1.036770443578471923e-01,1.036770443578471923e-01,1.036770443578471923e-01,1.036770443578471923e-01,1.036770443578471923e-01,1.036770443578471923e-01,1.036770443578471923e-01
1.036532518001394010e-01,1.036532518001394010e-01,1.036532518001394010e-01,1.036532518001394010e-01,1.036532518001394010e-01,1.036532518001394010e-01,1.036532518001394010e-01,1.036532518001394010e-01
1.036419797003276244e-01,1.036419797003276244e-01,1.036419797003276244e-01,1.036419797003276244e-01,1.036419797003276244e-01,1.036419797003276244e-01,1.036419797003276244e-01,1.036419797003276244e-01
1.036377322378427834e-01,1.036377322378427834e-01,1.036377322378427834e-01,1.036377322378427834e-01,1.036377322378427834e-01,1.036377322378427834e-01,1.036377322378427834e-01,1.036377322378427834e-01
1.036361684801363481e-01,1.036361684801363481e-01,1.036361684801363481e-01,1.036361684801363481e-01,1.036361684801363481e-01,1.036361684801363481e-01,1.036361684801363481e-01,1.036361684801363481e-01
1.036359685902539240e-01,1.036359685902539240e-01,1.036359685902539240e-01,1.036359685902539240e-01,1.036359685902539240e-01,1.036359685902539240e-01,1.036359685902539240e-01,1.036359685902539240e-01
1.036359961075277170e-01,1.036359961075277170e-01,1.036359961075277170e-01,1.036359961075277170e-01,1.036359961075277170e-01,1.036359961075277170e-01,1.036359961075277170e-01,1.036359961075277170e-01
1.036373809587303185e-01,1.036373809587303185e-01,1.036373809587303185e-01,1.036373809587303185e-01,1.036373809587303185e-01,1.036373809587303185e-01,1.036373809587303185e-01,1.036373809587303185e-01
1.051325818461918971e-01,1.051325818461918971e-01,1.051325818461918971e-01,1.051325818461918971e-01,1.051325818461918971e-01,1.051325818461918971e-01,1.051325818461918971e-01,1.051325818461918971e-01
1.057366833604191925e-01,1.057366833604191925e-01,1.057366833604191925e-01,1.057366833604191925e-01,1.057366833604191925e-01,1.057366833604191925e-01,1.057366833604191925e-01,1.057366833604191925e-01
1.088000578095034143e-01,1.088000578095034143e-01,1.088000578095034143e-01,1.088000578095034143e-01,1.088000578095034143e-01,1.088000578095034143e-01,1.088000578095034143e-01,1.088000578095034143e-01
1.241014984432240453e-01,1.241014984432240453e-01,1.241014984432240453e-01,1.241014984432240453e-01,1.241014984432240453e-01,1.241014984432240453e-01,1.241014984432240453e-01,1.241014984432240453e-01
7.796748297323574661e-01,7.796748297323574661e-01,7.796748297323574661e-01,7.796748297323574661e-01,7.796748297323574661e-01,7.796748297323574661e-01,7.796748297323574661e-01,7.796748297323574661e-01
1.643906305559994507e+00,1.643906305559994507e+00,1.643906305559994507e+00,1.643906305559994507e+00,1.643906305559994507e+00,1.643906305559994507e+00,1.643906305559994507e+00,1.643906305559994507e+00
1.912719529066180257e+00,1.912719529066180257e+00,1.912719529066180257e+00,1.912719529066180257e+00,1.912719529066180257e+00,1.912719529066180257e+00,1.912719529066180257e+00,1.912719529066180257e+00
2.047579311221852549e+00,2.047579311221852549e+00,2.047579311221852549e+00,2.047579311221852549e+00,2.047579311221852549e+00,2.047579311221852549e+00,2.047579311221852549e+00,2.047579311221852549e+00
2.178605587213496619e+00,2.178605587213496619e+00,2.178605587213496619e+00,2.178605587213496619e+00,2.178605587213496619e+00,2.178605587213496619e+00,2.178605587213496619e+00,2.178605587213496619e+00
2.317650235325345420e+00,2.317650235325345420e+00,2.317650235325345420e+00,2.317650235325345420e+00,2.317650235325345420e+00,2.317650235325345420e+00,2.317650235325345420e+00,2.317650235325345420e+00
