2.826600831326374075e-01,-5.727183787762290396e-02,-3.312171560885057708e-02,-4.087670007688691542e-02,-6.482816999683543857e-01,-6.810995087146159976e-02,6.634303269622167099e-01
1.989036060720792420e-01,-3.969007420748482673e-02,-4.466953622296188087e-02,-1.600777858767443718e-02,-6.853753780936742146e-01,-3.533079065729793911e-02,6.692405782734027753e-01
9.047201800896687018e-02,-3.235757185794341240e-02,-3.055705169555267275e-02,-2.707838073441237725e-02,-7.092337442065428377e-01,-2.999032053563155387e-02,7.334042941406728744e-01
5.000202339601855783e-03,2.897156059461281075e-02,-7.989891611089205981e-03,-1.352609254537284755e-02,-7.039924152716992012e-01,-1.473585508063024463e-02,6.866772158358429579e-01
-7.964461941196532280e-02,3.267609556655770575e-02,-1.706372360246177777e-02,-2.202637952882469108e-02,-7.096314071576443894e-01,-5.356469766294935653e-02,6.729754623192221175e-01
-9.484421808252818664e-02,1.360057819459825623e-02,-3.245949687831739539e-02,-3.920523771358830345e-02,-9.129106019660184757e-01,-8.559350910059038142e-02,8.883226053519734933e-01
-8.392228847736760144e-02,2.131126911763203680e-02,-3.832243806141377718e-02,-4.088906839340467059e-02,-1.168353561242213345e+00,-8.591915347898293476e-02,1.135465979561118388e+00
-8.929434602623587125e-02,2.852775013036534801e-02,-4.377353622453483695e-02,-4.476652769049849212e-02,-1.382698120251802720e+00,-9.360244544785700782e-02,1.341331060586256285e+00
-1.012947819160672225e-01,3.298535645831179863e-02,-4.992529365568998401e-02,-5.087107967753468074e-02,-1.581908372122541095e+00,-1.063421485691833368e-01,1.534311171887850378e+00
-1.139334641771938550e-01,3.712089392263351328e-02,-5.616263529640264096e-02,-5.722069711598010144e-02,-1.779698031877217090e+00,-1.196150067105463677e-01,1.726140729099256532e+00
-1.265924809742955404e-01,4.124557753516455705e-02,-6.240289044961855325e-02,-6.357844808330526121e-02,-1.977442822948319190e+00,-1.329053399492750032e-01,1.917934590249529947e+00
-1.392517280283982473e-01,4.537013586059401860e-02,-6.864317934127939225e-02,-6.993629246605337357e-02,-2.175187107537112752e+00,-1.461958730341166302e-01,2.109728051083010314e+00
-1.519109760292849387e-01,4.949469366727043962e-02,-7.488346837112658250e-02,-7.629413723486777599e-02,-2.372931390043504507e+00,-1.594864069454615674e-01,2.301521510275335913e+00
