,x,y,z,qx,qy,qz,qw,time,name
0,2.1221533263561363,1.9892651435054431,0.45084914899399886,0.0,0.0,-0.7549410265023685,0.6557926856130298,1584270764.717248,object_1
1,2.1160322075094533,1.9822273179462218,0.45187724548377906,0.0,0.0,-0.7519393740895454,0.6592322638447111,1584270764.8847518,object_1
2,2.1241125855646725,1.9904990813324852,0.44950148160333225,0.0,0.0,-0.7555737285693555,0.6550636157624709,1584270765.4880269,object_1
3,2.126581184448198,1.9945216695815289,0.4493611484650737,0.0,0.0,-0.756720157594981,0.6537389410838451,1584270765.7227142,object_1
4,2.1288108668054906,1.987466103128586,0.4476895638465186,0.0,0.0,-0.7582958827495342,0.6519105415661758,1584270766.125487,object_1
5,2.125568432930076,1.9896778472396939,0.4466297463552674,0.0,0.0,-0.7563906355378818,0.6541201773914326,1584270766.5282295,object_1
6,2.1273809208787755,1.9833657969436604,0.4453232226095809,0.0,0.0,-0.757866084410065,0.652410145614671,1584270766.9639313,object_1
7,2.121143349063817,1.9876166619831954,0.4476577720918017,0.0,0.0,-0.7543698505856604,0.6564496389879183,1584270767.3660345,object_1
8,2.1195916597226314,1.9697578304812493,0.4518657509140751,0.0,0.0,-0.7549589160920338,0.6557720907549677,1584270767.6006658,object_1
9,2.120556661377998,1.977515719141802,0.4517615190180738,0.0,0.0,-0.754572786136493,0.6562163594594472,1584270768.0364041,object_1
10,2.1179766391769372,1.9787902537273814,0.45291556390304333,0.0,0.0,-0.7533023679205673,0.6576743437943025,1584270768.4378474,object_1
11,2.1239106859329246,1.9827074374685485,0.44290847970336755,0.0,0.0,-0.7562947674736464,0.6542310178308448,1584270768.671695,object_1
12,2.1281152019207785,2.079841908670993,0.38555496190753014,0.0,0.0,-0.7570883525292124,0.6533125029146488,1584270769.2092643,object_1
13,2.124715307979167,2.052889102709992,0.40860731191573385,0.0,0.0,-0.7560777236920181,0.654481837591156,1584270769.6786575,object_1
14,2.120739925853771,2.0239275413784537,0.4265415805419649,0.0,0.0,-0.75229268206662,0.6588290525690343,1584270769.946645,object_1
15,2.128380571597011,1.974405172434349,0.4621958693128718,0.0,0.0,-0.7634906727891752,0.6458188542957946,1584270771.5547297,object_2
16,2.122149854730293,1.9710713034475478,0.4481606963332577,0.0,0.0,-0.7581357213956103,0.6520967933857348,1584270770.415747,object_1
17,2.113889397430921,1.9784371857099914,0.4472846416426709,0.0,0.0,-0.7544629961840388,0.6563425838607481,1584270770.6502938,object_1
18,2.11181431721182,1.9662247615585953,0.45470170943115296,0.0,0.0,-0.7550137452342954,0.6557089632659313,1584270771.118317,object_1
19,2.1126758589485717,1.970754762065098,0.4471252373011254,0.0,0.0,-0.7552552946968782,0.6554307284773362,1584270771.3197737,object_1
20,2.1202269549337505,1.9791640001718425,0.4684562516643693,0.0,0.0,-0.7585982977555221,0.6515586102895304,1584270771.5547297,object_1
21,2.1444226038346277,1.9628250291767522,0.4896111634012432,0.0,0.0,-0.7733272321251843,0.6340070914852619,1584270771.9561696,object_1
22,2.136053480684693,1.9734789611239523,0.4417084945334929,0.0,0.0,-0.7675976140421173,0.6409320579568857,1584270772.6937492,object_1
23,2.1127160545106847,1.975803945426261,0.4563431977586012,0.0,0.0,-0.7544833050809996,0.6563192381410523,1584270772.9284716,object_1
24,2.1305368767737347,1.9683930378609258,0.44247914669380217,0.0,0.0,-0.7593111326175287,0.6507277494337288,1584270774.6380062,object_2
25,2.159211992379324,2.0130716646964806,0.4367417486599151,0.0,0.0,-0.7754351111347552,0.6314272629681347,1584270773.4985197,object_1
26,2.1534724547044624,1.9752569210946422,0.485164589451486,0.0,0.0,-0.7740153405887652,0.6331668441518853,1584270774.8389003,object_2
27,2.1384933331105045,1.9712667492189575,0.4496000784947206,0.0,0.0,-0.7689264752690949,0.6393372158964673,1584270773.7665482,object_1
28,2.1339402271786003,1.9685086566394088,0.43488352432053523,0.0,0.0,-0.7629473232988642,0.646460657635945,1584270775.0398827,object_2
29,2.1638895346741025,2.0025341474321894,0.4212830126465681,0.0,0.0,-0.7778637505488806,0.628432960292527,1584270773.9671133,object_1
30,2.1345288492732237,1.9659023094286798,0.43398361355666293,0.0,0.0,-0.7641973857739728,0.6449824459442488,1584270775.2745872,object_2
31,2.168710955919935,1.96834580005364,0.5177416069273714,0.0,0.0,-0.7838240865427456,0.6209829316136075,1584270774.8389003,object_1
32,2.1272791241401885,1.9751299730239216,0.43694953378585666,0.0,0.0,-0.7594366985211584,0.6505812024177176,1584270775.442167,object_2
33,2.126813585238796,1.9650862029240006,0.44322261451867573,0.0,0.0,-0.7605479708565284,0.6492817447195149,1584270775.6768916,object_2
34,2.1085731883962944,2.0077166489584295,0.4104631144405707,0.0,0.0,-0.7459292578039298,0.6660251814699489,1584270776.3466249,object_1
35,2.128809034104483,1.9741371373869443,0.4347881188995645,0.0,0.0,-0.7608264255689801,0.6489554300226859,1584270775.8779013,object_2
36,2.1111580185150847,2.047854193588245,0.5196276836748631,0.0,0.0,-0.7445662284289185,0.6675485985927433,1584270776.5818071,object_1
37,2.130463467389569,1.9833086722486566,0.4361847370105669,0.0,0.0,-0.7611759515660843,0.6485454269035178,1584270776.0452867,object_2
38,2.111401539254509,1.9887613722239363,0.4941259428745117,0.0,0.0,-0.7487777926921833,0.662821104952929,1584270776.7492194,object_1
39,2.1782808475815925,2.0186767147688798,0.430226361933846,0.0,0.0,-0.7839471241937942,0.6208275980240247,1584270776.7492194,object_2
40,2.156583554284926,2.0387700573333274,0.43725435245818045,0.0,0.0,-0.7703195297930752,0.6376580761029971,1584270776.950311,object_1
41,2.1223704004205315,1.9850220603490822,0.45909890396930886,0.0,0.0,-0.7560029279524558,0.6545682339735972,1584270777.1513588,object_1
42,2.133589233609989,2.005354193947584,0.42972547385644755,0.0,0.0,-0.7605544237156872,0.6492741859696095,1584270777.3188179,object_1
43,2.1350125123709427,2.0152856227176947,0.43550000162784586,0.0,0.0,-0.7600880940695534,0.6498200437457388,1584270777.5196257,object_1
44,2.1264055328506815,1.9939432953874079,0.4639509193733641,0.0,0.0,-0.7561662921821368,0.6543795065308198,1584270777.854904,object_1
45,2.1499742688489696,2.082956212574157,0.44195261676045217,0.0,0.0,-0.7608734589749965,0.648900284656606,1584270778.2235372,object_1
46,2.113786086551315,1.9637702746428483,0.5435174669850446,0.0,0.0,-0.750489328969655,0.6608825668019069,1584270778.6927211,object_1
47,2.096707650114275,1.9530411486805606,0.5745299545439714,0.0,0.0,-0.7430422017924376,0.6692445639341768,1584270778.927763,object_1
48,2.031607992470133,1.6783093153369721,0.7349788633591652,0.0,0.0,-0.7360249251263542,0.676954436866134,1584270780.7038581,object_2
49,2.0706430561751987,1.8305897302511636,0.633586163197615,0.0,0.0,-0.7388653557543288,0.6738530893793018,1584270779.463372,object_1
50,2.0611262592171684,1.7609761860725612,0.6630782984707344,0.0,0.0,-0.7412762326787117,0.671200079607904,1584270779.865967,object_1
51,2.0691621605475032,1.7228190495598126,0.6987876473344045,0.0,0.0,-0.7521428114211461,0.6590001450891299,1584270780.1006923,object_1
52,2.0643081150010847,1.5785328714617741,0.7214075321053085,0.0,0.0,-0.7662973790676759,0.6424860518595019,1584270781.6758232,object_2
53,2.0715469882753568,1.6735696927600556,0.6890047561054728,0.0,0.0,-0.7604528692596811,0.6493931271846956,1584270780.3688407,object_1
54,2.035612058562219,1.536107243927313,0.7082699263137151,0.0,0.0,-0.7497652724504617,0.6617038886294118,1584270782.2461345,object_2
55,2.059943850100628,1.58882475903496,0.6920964354786403,0.0,0.0,-0.7637355069088411,0.645529298705098,1584270780.905101,object_1
56,2.0631745554535565,1.5896857425888051,0.6869712502889644,0.0,0.0,-0.7658137787746457,0.6430624046225202,1584270780.9720292,object_1
57,2.04247825012971,1.561607383386624,0.6935306391190932,0.0,0.0,-0.7539710745430214,0.6569076181263555,1584270781.4747353,object_1
