,x,y,z,qx,qy,qz,qw,time
0,1.6639629355141323,1.4306379880615105,0.6731371699940837,-0.35178101322596267,-0.6129987956756991,-0.3520703504992916,0.6136196407654864,1584271146.755288
1,1.6633812818570912,1.4304965772012332,0.6731375422173719,-0.35176157494877835,-0.6130088699415371,-0.35205182522894013,0.613631348706638,1584271146.855349
2,1.6641126683683312,1.4300529465883622,0.6731380130633992,-0.3517539734655906,-0.6130118652348561,-0.35204539557713366,0.613636402672945,1584271146.955824
3,1.6629511180171737,1.430782342151588,0.6730821347791852,-0.3518662586369979,-0.6131040211423211,-0.3520225801382024,0.6134930304125396,1584271147.055371
4,1.6630352566948532,1.4310977278552133,0.6730821347791857,-0.3518207531007184,-0.6131301349597215,-0.3519770457292329,0.6135191558310468,1584271147.155265
5,1.6637849838834853,1.4308202531156293,0.6730941714267931,-0.35197807703203843,-0.6130061124205837,-0.3521635906580169,0.6134457961700325,1584271147.255263
6,1.6629094012305612,1.430706472975858,0.6730821347791852,-0.3519586760131278,-0.6130509726663588,-0.35211505615312966,0.6134399583677255,1584271147.355263
7,1.66341180478666,1.4309299092302712,0.6730821352966346,-0.3518329848565086,-0.6131231160827681,-0.3522266872953044,0.6133758684924716,1584271147.455279
8,1.6633226863878816,1.4306421126348834,0.6731382649791424,-0.3516441955649129,-0.6130748441202378,-0.3521041986154821,0.6136026634148533,1584271147.555283
9,1.662778214343338,1.430557956323291,0.6731326525866133,-0.35174952165796997,-0.6130294500947788,-0.35226541265018546,0.6134951070548794,1584271147.655333
10,1.6644020756227482,1.430344080131068,0.6731380135808501,-0.3517795722478729,-0.6129971756188216,-0.3523084659111896,0.6134854033143388,1584271147.755357
11,1.6617851136133714,1.4271881632085581,0.6730518772624728,-0.3479501258065139,-0.6154207624520571,-0.3481580937956136,0.6156085905985765,1584271147.855324
12,1.6618850756331676,1.4324599418603219,0.6734156799738987,-0.35042591908600323,-0.6129923179981734,-0.35162558203256394,0.6146556299003675,1584271147.955261
13,1.6665664880298527,1.437547534472466,0.672944534208134,-0.35878670971347293,-0.6094675527659669,-0.3588443951268424,0.6091404592903803,1584271148.055741
14,1.680063880321935,1.4487092834363335,0.673192999542219,-0.37640304198061497,-0.5980352455196974,-0.37707607554776434,0.598738864909763,1584271148.155288
15,1.690963657966382,1.4587159205044868,0.6730812918152,-0.39112275194395907,-0.5888398743456082,-0.39143287935402404,0.5891272326527194,1584271148.255335
16,1.7040932581973407,1.4671680374335385,0.6730853002875096,-0.40589450656843185,-0.5787445777892303,-0.4060941297860489,0.5791303143252358,1584271148.355383
17,1.7186748186472964,1.4774529869735145,0.6730812917372668,-0.42367729975726254,-0.5658683154038272,-0.42387713608570154,0.5662320803312134,1584271148.455318
18,1.7254833558993008,1.4819987681417108,0.6730812917372677,-0.43099686224244194,-0.5603134028780148,-0.4312014093181939,0.5606745400804575,1584271148.555282
19,1.74780124197118,1.494168660445982,0.6730812917372675,-0.4542001370278528,-0.5416748473313585,-0.4544197041589309,0.5420270544581135,1584271148.655284
20,1.7558144377406248,1.4974662507762977,0.673081291737268,-0.46212456800450985,-0.5349301714749471,-0.4623492959578299,0.535279108334828,1584271148.755287
21,1.7697489027224955,1.5035862850987511,0.6731380130633978,-0.47529718305840657,-0.5230745573475083,-0.4757160361959832,0.5236218560549531,1584271148.85528
