6.534527211144005587e-01,4.717017900512629480e-02,2.104227726228827255e-01,1.005332575441663767e+00,-5.404771140925887507e-02,-6.862745332658508612e-01,-9.193189463562906338e-02,6.760966817302606069e-01
6.639675670296929511e-01,4.676440931065428686e-02,2.094528532579396085e-01,1.026912991464573821e+00,-6.119070451939023769e-02,-7.058922803583200789e-01,-9.554666872245576315e-02,6.871432762457327925e-01
6.701160622800568234e-01,4.575589931218360107e-02,2.072976740509417937e-01,1.041960866409006314e+00,-6.815850429688907752e-02,-7.209814103939748975e-01,-9.850219505783286422e-02,6.937659226303445337e-01
6.722388652565989275e-01,4.414114214432629524e-02,2.043081258181871362e-01,1.050922629646901640e+00,-7.478769490577974466e-02,-7.316424229047697736e-01,-1.007683534749759247e-01,6.963901155480005656e-01
6.708089018864846764e-01,4.193236223926533057e-02,2.008728349559163462e-01,1.054439640976980286e+00,-8.091438046130861039e-02,-7.381131320808265173e-01,-1.023309819285884714e-01,6.955713763486457424e-01
6.664042761240196455e-01,3.915756956689619983e-02,1.973939144011183089e-01,1.053310035700533831e+00,-8.638207814729526035e-02,-7.407562373660425692e-01,-1.031920859566355375e-01,6.919613135310385132e-01
6.596756570553665711e-01,3.586005338047471014e-02,1.942609121632585811e-01,1.048442425138681244e+00,-9.104979944748947673e-02,-7.400412145340169445e-01,-1.033694591227742876e-01,6.862682484547555362e-01
6.513103976218062030e-01,3.209732842719859036e-02,1.918249004399967816e-01,1.040804668978140057e+00,-9.479977978475062628e-02,-7.365216043478994834e-01,-1.028957460785591138e-01,6.792152555908685940e-01
6.419958600559354522e-01,2.793956474272363266e-02,1.903747353026972178e-01,1.031371261202394862e+00,-9.754430326483998215e-02,-7.308089931057679678e-01,-1.018170013378494332e-01,6.714986881431599386e-01
6.323844362393629126e-01,2.346754849878607274e-02,1.901174263314544532e-01,1.021072901468087935e+00,-9.923110280180935661e-02,-7.235450998804253686e-01,-1.001908149266341752e-01,6.637502180145915531e-01
6.230625584100977221e-01,1.877023619726969628e-02,1.911642865256908408e-01,1.010751560355203083e+00,-9.984689745971309094e-02,-7.153734109309652922e-01,-9.808409095745673767e-02,6.565051145060465387e-01
6.145256177240128181e-01,1.394197838664013034e-02,1.935241025205982623e-01,1.001123819458598518e+00,-9.941875362881091860e-02,-7.069117428992512941e-01,-9.557057730563656150e-02,6.501789450573767226e-01
6.071601836559210597e-01,9.079502100121317199e-03,1.971040072094183415e-01,9.927545302777360803e-01,-9.801311565922787850e-02,-6.987269892201766197e-01,-9.272825434157994096e-02,6.450541533760727475e-01
6.012342971326205543e-01,4.278753560697623470e-03,2.017180994697298502e-01,9.860419617989748531e-01,-9.573253138478321489e-02,-6.913131278987521000e-01,-8.963669804887786086e-02,6.412771230551896906e-01
5.968959537675999627e-01,-3.682864930851792451e-04,2.071031961525022780e-01,9.812146782684578739e-01,-9.271028248656421056e-02,-6.850733624432905344e-01,-8.637453744870526862e-02,6.388654474447008624e-01
5.941792603069444567e-01,-4.776693866460846039e-03,2.129404814803024237e-01,9.783394904964097805e-01,-8.910330140975020186e-02,-6.803070477870960531e-01,-8.301712712955122697e-02,6.377242812250187853e-01
5.930171929127112662e-01,-8.871472676901248633e-03,2.188812978626515360e-01,9.773390330834104134e-01,-8.508389848748265649e-02,-6.772018312004774998e-01,-7.963455154560961091e-02,6.376699234214981971e-01
5.932594550110934506e-01,-1.259008264082694950e-02,2.245749509556276280e-01,9.780168992473363687e-01,-8.083092060758190200e-02,-6.758312215062005635e-01,-7.629006721640507749e-02,6.384582400013982806e-01
5.946936562081646116e-01,-1.588450393944640382e-02,2.296962180681134669e-01,9.800878573601323751e-01,-7.652100525251626095e-02,-6.761575900595744315e-01,-7.303907058769709693e-02,6.398152228407951725e-01
5.970679268533700679e-01,-1.872273671619950619e-02,2.339702722447896122e-01,9.832104990448726767e-01,-7.232057586600149079e-02,-6.780404028139628281e-01,-6.992865245376833627e-02,6.414669235140451065e-01
6.001131428434121062e-01,-2.108965522074868204e-02,2.371929646842545480e-01,9.870197248624776876e-01,-6.837914650952825468e-02,-6.812492815504356258e-01,-6.699776432094495249e-02,6.431661933817167665e-01
6.035631446750642226e-01,-2.298716699658598372e-02,2.392448247433094366e-01,9.911567358106481151e-01,-6.482437223166925833e-02,-6.854812923515964940e-01,-6.427797912738242303e-02,6.447140802231103862e-01
6.071716632228003618e-01,-2.443366373461230978e-02,2.400977013911642644e-01,9.952946261616943957e-01,-6.175910880779156287e-02,-6.903816620044835872e-01,-6.179478043998187786e-02,6.459743295758357817e-01
6.107250728721567157e-01,-2.546278994691419939e-02,2.398136292875392428e-01,9.991582128190543699e-01,-5.926054763426691352e-02,-6.955669341687098495e-01,-5.956926428791575745e-02,6.468801541892901241e-01
6.140505374106339787e-01,-2.612159552018056274e-02,2.385361946724060545e-01,1.002537330172202701e+00,-5.738128811913156824e-02,-7.006494077472780191e-01,-5.762009051329641807e-02,6.474331961766353061e-01
6.170195520203947126e-01,-2.646817470008500095e-02,2.364753354169693011e-01,1.005293410921353825e+00,-5.615202156059240224e-02,-7.052615656195939664e-01,-5.596548109849663888e-02,6.476953406335042018e-01
6.195472770001231311e-01,-2.656892405525468348e-02,2.338870748678232303e-01,1.007359711316723860e+00,-5.558534587089525303e-02,-7.090791207149322872e-01,-5.462503676574215206e-02,6.477746783974396294e-01
6.215883747537418458e-01,-2.649557209997510654e-02,2.310501076546529475e-01,1.008735984334975910e+00,-5.568012674189048994e-02,-7.118412975564751832e-01,-5.362113478679475520e-02,6.478074033205416526e-01
6.231302793110842231e-01,-2.632214192772153183e-02,2.282413912757874641e-01,1.009478729556633425e+00,-5.642577926278136147e-02,-7.133670459352288162e-01,-5.297968473382752563e-02,6.479377253540690162e-01
6.241849380511723666e-01,-2.612200371095241280e-02,2.257129295559821003e-01,1.009688341996564986e+00,-5.780587043159357563e-02,-7.135660601497875177e-01,-5.273005607250524918e-02,6.482979652919453883e-01
6.247800683410389411e-01,-2.596515750428807223e-02,2.236717649421962051e-01,1.009494544826793572e+00,-5.980053703888188465e-02,-7.124437529298575100e-01,-5.290405288133115391e-02,6.489908707148970279e-01
6.249508788955040473e-01,-2.591585893605952151e-02,2.222648451917166312e-01,1.009041436604491082e+00,-6.238736704085567908e-02,-7.100996989875056897e-01,-5.353389313813750050e-02,6.500758761819440679e-01
6.247330351158950634e-01,-2.603066497613326646e-02,2.215699339102457088e-01,1.008473333150163853e+00,-6.554059202289863606e-02,-7.067194989824656659e-01,-5.464924819830230263e-02,6.515605624817339958e-01
6.241574231593745026e-01,-2.635693656202420243e-02,2.215931439023961502e-01,1.007922365785418606e+00,-6.922866471950328560e-02,-7.025604899417885463e-01,-5.627350426607335976e-02,6.533980006583135491e-01
6.232470159270633303e-01,-2.693179454399796668e-02,2.222730450820336046e-01,1.007498538794834531e+00,-7.341052555307214789e-02,-6.979322051204235322e-01,-5.841951264574163361e-02,6.554900553604738889e-01
6.220158913701823167e-01,-2.778148865650109656e-02,2.234906953302697730e-01,1.007282678123033293e+00,-7.803107157474187261e-02,-6.931729215064024174e-01,-6.108518791097594658e-02,6.576961291497127604e-01
6.204702235932018084e-01,-2.892111043524892011e-02,2.250844191249825599e-01,1.007322443078976448e+00,-8.301650601470100810e-02,-6.886239849882258568e-01,-6.424938236750676879e-02,6.598463112569277200e-01
6.186108791742128687e-01,-3.035456300267469487e-02,2.268677621423194068e-01,1.007631341135834191e+00,-8.827034577484482725e-02,-6.846038327639689669e-01,-6.786850100343144732e-02,6.617574975435331908e-01
6.164371184984531737e-01,-3.207469579092503409e-02,2.286488135242734643e-01,1.008190494645134550e+00,-9.367088203293860715e-02,-6.813837120923835755e-01,-7.187431558872958703e-02,6.632508068121580891e-01
6.139508313402188833e-01,-3.406352104502730072e-02,2.302490287826230997e-01,1.008952761774025930e+00,-9.907081678215945431e-02,-6.791670078816878231e-01,-7.617338540330820251e-02,6.641685490021700389e-01
6.111607282869613300e-01,-3.629245120237101219e-02,2.315198040196264628e-01,1.009848713614815097e+00,-1.042996359249173111e-01,-6.780738389929865662e-01,-8.064839427811421046e-02,6.643891037517732912e-01
6.080859587662530430e-01,-3.872252930136710347e-02,2.323553302612708649e-01,1.010793909919016187e+00,-1.091690358862251742e-01,-6.781321807482072472e-01,-8.516157436633875477e-02,6.638383260057594271e-01
6.047587226963173634e-01,-4.130466570336466248e-02,2.327006618716040975e-01,1.011696892541408488e+00,-1.134814150391321164e-01,-6.792762504801430623e-01,-8.956021450512707816e-02,6.624964784982125821e-01
6.012255722864665586e-01,-4.397993834550106840e-02,2.325544236964560696e-01,1.012467320793007275e+00,-1.170410989877836982e-01,-6.813522983220536844e-01,-9.368405979648741777e-02,6.604001565373778249e-01
5.975472477749690370e-01,-4.668005584403545072e-02,2.319661073090628634e-01,1.013023700920712145e+00,-1.196676232643767435e-01,-6.841313298823479272e-01,-9.737421508611987520e-02,6.576391708712208128e-01
5.937970407761099523e-01,-4.932811672983916651e-02,2.310284174891421571e-01,1.013300208379860123e+00,-1.212100842058134731e-01,-6.873277065583351941e-01,-1.004829880509987561e-01,6.543488391624805445e-01
5.900578170654284804e-01,-5.183981821437555482e-02,2.298655777127578403e-01,1.013252163879656109e+00,-1.215613245499298500e-01,-6.906220775972542469e-01,-1.028839663156304596e-01,6.506985596018353135e-01
5.864179461290177642e-01,-5.412526948816775985e-02,2.286188495398846499e-01,1.012859801681884164e+00,-1.206705776617127412e-01,-6.936867408912803512e-01,-1.044815342306719685e-01,6.468778626320386138e-01
5.829664687891522590e-01,-5.609154321336973226e-02,2.274307364205014892e-01,1.012130062223320692e+00,-1.185531776541211002e-01,-6.962113407525976072e-01,-1.052190129503287608e-01,6.430813310860514775e-01
5.797878840130010758e-01,-5.764605280182877323e-02,2.264294136772377897e-01,1.011096250614627934e+00,-1.152960665754108049e-01,-6.979268076138396282e-01,-1.050846582647864125e-01,6.394938310033921880e-01
5.769569495770383583e-01,-5.870077262670747587e-02,2.257148532765995697e-01,1.009815528974968402e+00,-1.110580952545205946e-01,-6.986256264322037168e-01,-1.041148767355934979e-01,6.362774057154183538e-01
5.745338728423803332e-01,-5.917722630692878738e-02,2.253479073353901185e-01,1.008364350156057299e+00,-1.060645080260655959e-01,-6.981768687373914872e-01,-1.023942135157085431e-01,6.335609676854687677e-01
5.725602232006963277e-01,-5.901206099861155963e-02,2.253433040390291353e-01,1.006832089672229813e+00,-1.005954944776021875e-01,-6.965349039905959216e-01,-1.000519123106187180e-01,6.314336030915796982e-01
5.710558320461132098e-01,-5.816291171367993229e-02,2.256671272400581074e-01,1.005313281818814630e+00,-9.496924403674711357e-02,-6.937412724546447862e-01,-9.725512760019228153e-02,6.299419167541202569e-01
5.700168704659063224e-01,-5.661415111080714269e-02,2.262389344754183185e-01,1.003899005232824493e+00,-8.952049940353390411e-02,-6.899197993793677597e-01,-9.419915730154571065e-02,6.290914314728297541e-01
5.694152133023067108e-01,-5.438202965569871594e-02,2.269382582558137074e-01,1.002668078391479867e+00,-8.457611843277845765e-02,-6.852656043142815179e-01,-9.109533308901518467e-02,6.288516561827464102e-01
5.691991194391334830e-01,-5.151865217703743838e-02,2.276148665773689572e-01,1.001678802441006155e+00,-8.042956435156156658e-02,-6.800291551417103619e-01,-8.815742941851567593e-02,6.291640912477873826e-01
5.692951858368360263e-01,-4.811422326110914582e-02,2.281018626827062690e-01,1.000962014753326912e+00,-7.731650214464025339e-02,-6.744968921752843016e-01,-8.558760729147252277e-02,6.299521780684358419e-01
5.696114697514644831e-01,-4.429703477535440470e-02,2.282305005863918268e-01,1.000516179780504444e+00,-7.539374741872961749e-02,-6.689701709346991265e-01,-8.356297792670375202e-02,6.311320477284709796e-01
5.700416214813799343e-01,-4.023077148303855211e-02,2.278454934466935811e-01,1.000305139477859484e+00,-7.472367098353061010e-02,-6.637443283416359918e-01,-8.222384593682363629e-02,6.326228904426898225e-01
5.704698275920350170e-01,-3.610887461672973586e-02,2.268195963831658446e-01,1.000258972055235063e+00,-7.526580721514619654e-02,-6.590895670046847954e-01,-8.166456977141933748e-02,6.343558547359862132e-01
5.707763321715901839e-01,-3.214592315816844348e-02,2.250663455321273432e-01,1.000278174251775454e+00,-7.687686762619705405e-02,-6.552350933206980699e-01,-8.192777019758068491e-02,6.362805799566899623e-01
5.708432788559321125e-01,-2.856625456433903310e-02,2.225500126558017655e-01,1.000241101401456945e+00,-7.931966280602864572e-02,-6.523575675000756746e-01,-8.300234140460815979e-02,6.383687464048648508e-01
5.705605986697150911e-01,-2.559033082343376009e-02,2.192920693975111135e-01,1.000014294024140327e+00,-8.228064634113252396e-02,-6.505744693740780349e-01,-8.482540050954412436e-02,6.406143636453407453e-01
5.698316587881322448e-01,-2.341963614662745385e-02,2.153737216315221303e-01,9.994650154596911307e-01,-8.539498433037806535e-02,-6.499424984763209068e-01,-8.728797817457234487e-02,6.430308753436975167e-01
5.685783845754031063e-01,-2.222114050209711422e-02,2.109343494005315733e-01,9.984750529299617483e-01,-8.827730175789838540e-02,-6.504606592916388763e-01,-9.024393772142502712e-02,6.456455015749043014e-01
5.667455752797536661e-01,-2.211254717940391856e-02,2.061659513335598604e-01,9.969546235275856816e-01,-9.055563862330018310e-02,-6.520772757198756153e-01,-9.352134168193515507e-02,6.484915334061156500e-01
5.643041539122464201e-01,-2.314963665094182943e-02,2.013039276762356167e-01,9.948551054040990493e-01,-9.190573195155593567e-02,-6.546998700764561363e-01,-9.693528860589140095e-02,6.515995108327956586e-01
5.612531269710530069e-01,-2.531699958490207791e-02,1.966147337145685015e-01,9.921793028638603573e-01,-9.208257351610882324e-02,-6.582066555506571603e-01,-1.003011372199580364e-01,6.549883328700616403e-01
5.576200815421543666e-01,-2.852330738733144244e-02,1.923810906737344339e-01,9.889880648700000165e-01,-9.094630642766787787e-02,-6.624583405609882902e-01,-1.034470292152036563e-01,6.586573568927178712e-01
5.534601172539623803e-01,-3.260199764144999790e-02,1.888855541940301919e-01,9.854023095851971448e-01,-8.847991648826791788e-02,-6.673090265903738327e-01,-1.062247147051493812e-01,6.625804435723239294e-01
5.488531953190545210e-01,-3.731786584467045031e-02,1.863933153476864391e-01,9.815998518712376608e-01,-8.479682046890957281e-02,-6.726151845027743548e-01,-1.085178669095512305e-01,6.667027030868553084e-01
5.438999852235610888e-01,-4.237958049316148390e-02,1.851351495977269224e-01,9.778068612305332863e-01,-8.013730016864428762e-02,-6.782419924793430255e-01,-1.102473252212803345e-01,6.709404198865627222e-01
5.387163932568910241e-01,-4.745761156209482579e-02,1.852914407957086951e-01,9.742842599041523499e-01,-7.485370465519736172e-02,-6.840666778366539802e-01,-1.113730035976914223e-01,6.751843032021724866e-01
5.334270596587202817e-01,-5.220653243986816960e-02,1.869781910181700368e-01,9.713098616853130807e-01,-6.938535318477079272e-02,-6.899788865307527885e-01,-1.118925150440190919e-01,6.793058629174311136e-01
5.281582027010927050e-01,-5.629017058618046576e-02,1.902358825909686857e-01,9.691575032907167042e-01,-6.422502437544608256e-02,-6.958784684670717979e-01,-1.118368626553092327e-01,6.831663793374218585e-01
5.230302586896868888e-01,-5.940769912967880373e-02,1.950219823149836884e-01,9.680747855865092788e-01,-5.987971918375478708e-02,-7.016713761490791512e-01,-1.112638046010943071e-01,6.866276543824483269e-01
