,x,y,z,qx,qy,qz,qw,time,name
0,1.9490395792401536,1.9975618045407986,0.4442349167583727,0.0,0.0,-0.6949600519163819,0.7190483476376117,1584270811.4371107,object_1
1,1.9521886484593025,2.0022079172225093,0.4438467335987377,0.0,0.0,-0.6969079972345642,0.7171605422710515,1584270811.5377595,object_1
2,1.9450518014471287,1.995197212919961,0.44530638239065146,0.0,0.0,-0.6923265214821576,0.7215843593457494,1584270812.5097094,object_1
3,1.955516515170654,1.9989515253191084,0.44077966985296313,0.0,0.0,-0.69771541119186,0.7163750449208667,1584270813.7155876,object_1
4,1.953740988047565,1.9959795098312019,0.4472744189238995,0.0,0.0,-0.6967494625768411,0.7173145658627623,1584270814.7209578,object_1
5,1.946642124433546,1.9998869269244322,0.4472752312176177,0.0,0.0,-0.693375566862548,0.7205763826812812,1584270815.357743,object_1
6,1.946847859236894,2.002579540967832,0.44805574729202624,0.0,0.0,-0.6935603601439508,0.7203985194578021,1584270815.6928713,object_1
7,1.9498610222692807,1.9967098658541986,0.4463731275063547,0.0,0.0,-0.6945197158204395,0.7194736717467123,1584270815.9945056,object_1
8,1.9461720684596306,1.997127876759966,0.44576155661208394,0.0,0.0,-0.6931862753579516,0.7207584808071078,1584270816.363211,object_1
9,1.951640081963327,2.0006593362861973,0.44073754970391643,0.0,0.0,-0.6961923377620735,0.7178552979823851,1584270816.7657702,object_1
10,1.9494763271587312,1.9970504533612827,0.4457441580606839,0.0,0.0,-0.6941682707629399,0.7198127616720822,1584270817.235533,object_1
11,1.9498026473993562,1.9975080410292492,0.4478936269370817,0.0,0.0,-0.693855961333012,0.7201138138673926,1584270817.5698137,object_1
12,1.9574719634748419,1.9978356564135331,0.4429103693884171,0.0,0.0,-0.6972951156164591,0.7167841528224721,1584270817.9719145,object_1
13,1.9534396206772546,1.9949341649289685,0.44873329962918806,0.0,0.0,-0.6956828113101449,0.7183490976173168,1584270818.3741868,object_1
14,1.9539003393022571,1.995772458361077,0.44842878363740146,0.0,0.0,-0.6960893955695652,0.7179551193323976,1584270818.7761996,object_1
15,1.947642564080967,2.0018158794089023,0.4494690278411725,0.0,0.0,-0.6927649367780867,0.7211634643899076,1584270819.112168,object_1
16,1.9479825941940507,2.000449811925205,0.4495238539273525,0.0,0.0,-0.6930598752239313,0.7208800242443876,1584270819.514868,object_1
17,1.9549385251714115,1.996776671310823,0.4488425707068089,0.0,0.0,-0.6964277928378191,0.7176268733562337,1584270819.8825054,object_1
18,1.9667471774352594,2.0001512223154023,0.44182839895446535,0.0,0.0,-0.7027178756922913,0.7114686129285771,1584270820.5866547,object_1
19,1.9645734611489012,2.0886643820833606,0.4047361725933901,0.0,0.0,-0.7021431821251961,0.7120357798559731,1584270820.8886452,object_1
20,1.9442684579889626,2.078262964438694,0.4079097475977117,0.0,0.0,-0.6922361540153013,0.7216710518471031,1584270821.2911918,object_1
21,1.9552435301940985,2.0025527189878494,0.4447787306098768,0.0,0.0,-0.6905478212101821,0.7232867388676986,1584270821.8600988,object_1
22,1.9535773982355387,1.9993609638751382,0.44630142662589933,0.0,0.0,-0.6891966099194313,0.724574380499037,1584270821.8936148,object_1
23,1.953484703926627,2.0032476163530273,0.4471278193794507,0.0,0.0,-0.6883293640308529,0.7253982951543805,1584270822.228391,object_1
24,1.9570947616393954,2.002386820495783,0.45004729420403455,0.0,0.0,-0.6890643058461133,0.7247002017447035,1584270822.6643443,object_1
25,1.9679746966813223,2.0076532115157484,0.448218830049552,0.0,0.0,-0.6943736220492519,0.7196146698075315,1584270823.3691332,object_1
26,1.9690030363956526,2.002118737157282,0.4434447518882474,0.0,0.0,-0.6947810033775399,0.7192213549010478,1584270823.771308,object_1
27,1.954058797902097,2.008520328067357,0.4475715833839503,0.0,0.0,-0.6872700530179857,0.7264020059338047,1584270824.4750357,object_1
28,1.9641996032730282,2.0055578269825145,0.44551220232250177,0.0,0.0,-0.6918283259864155,0.7220620245954179,1584270824.9107087,object_1
29,1.9656947359772712,2.004941637887807,0.4478637328521503,0.0,0.0,-0.6920139926993152,0.7218840861996836,1584270825.3464186,object_1
30,1.9659628148079304,2.0060830358220945,0.4434766699074487,0.0,0.0,-0.6918912964886089,0.7220016854850907,1584270825.6816113,object_1
31,1.9694468346078895,2.0086115534593145,0.44492336673023236,0.0,0.0,-0.6936204617690609,0.7203406520635044,1584270826.0500994,object_1
32,1.9647142511815794,2.007805597343772,0.44278428436502826,0.0,0.0,-0.6911189879749344,0.722740994036247,1584270826.3509145,object_1
33,1.9631745519631891,2.0550142659677584,0.4267036004356173,0.0,0.0,-0.6912823231062577,0.7225847699480079,1584270826.7864344,object_1
34,1.965372104102776,2.0153513328199484,0.4713037947602077,0.0,0.0,-0.69075306224039,0.723090732208292,1584270827.9933228,object_1
35,2.003885231991023,2.0811082543580164,0.434117817002283,0.0,0.0,-0.71369066458335,0.7004610162504237,1584270828.4290557,object_1
36,1.995307130888584,2.0501541272169934,0.4140628510395167,0.0,0.0,-0.7108316896344743,0.7033621464163382,1584270828.8643441,object_1
37,1.9775057288847526,2.033384684339013,0.4321524977410838,0.0,0.0,-0.7009618820284578,0.7131987380408931,1584270830.7082124,object_2
38,1.9681242568909012,2.0216667889098545,0.4360825243704982,0.0,0.0,-0.6962171610449646,0.7178312229671331,1584270829.601614,object_1
39,1.9662711600422684,2.0220672428951008,0.4873771190129238,0.0,0.0,-0.6950658071294104,0.7189461202061955,1584270829.8362427,object_1
40,1.9686220507941221,2.010412841876127,0.4860126871860121,0.0,0.0,-0.6944267698991435,0.7195633823697826,1584270830.1715531,object_1
41,2.04158505972206,2.0480730603102684,0.41643134308710783,0.0,0.0,-0.7374429384266716,0.675409440683676,1584270830.5406227,object_1
42,2.061831202430342,2.035620826389965,0.4054832477511954,0.0,0.0,-0.7490591363739466,0.6625031397772522,1584270830.7082124,object_1
43,1.986552055317358,2.0141727803713323,0.48654138747985387,0.0,0.0,-0.7066226011968694,0.7075906298685491,1584270830.8080583,object_1
