7.060203224078115403e-01,-7.786492238358810880e-03,-1.147526646061058919e-02,1.061668565320873503e-01,-7.474246019060869495e-01,2.186972091229042459e-01,5.883317669888978863e-01
7.118806686976002496e-01,-6.917661718297551943e-05,-2.598510614137516939e-03,1.087225047901636543e-01,-7.580437849119636695e-01,2.114436507198824700e-01,6.029877058979842275e-01
7.126179422560552368e-01,7.904514456869016215e-03,6.818065049379207210e-03,1.093776757350575224e-01,-7.621102586949159985e-01,2.031241730243635857e-01,6.128813056259474479e-01
7.090241533521961514e-01,1.596965995940635707e-02,1.653506224757617105e-02,1.084102882929869338e-01,-7.601746440403616134e-01,1.940518433578830582e-01,6.183416210589740558e-01
7.020437547904379016e-01,2.395250995402520289e-02,2.629380589182694905e-02,1.061454556425047713e-01,-7.529813525383382000e-01,1.845580773868817914e-01,6.198491017008294079e-01
6.927176399970260690e-01,3.168000842566343067e-02,3.582961639617465721e-02,1.029376408868429849e-01,-7.414308398666911160e-01,1.749664811842848167e-01,6.180135137503413034e-01
6.821203772866493154e-01,3.898969234582949639e-02,4.488606947589879326e-02,9.915085681284097063e-02,-7.265339402501780341e-01,1.655660644371579338e-01,6.135452120230269202e-01
6.712951644616218516e-01,4.573921452368523433e-02,5.322926953717299625e-02,9.513833424721340748e-02,-7.093613370937035256e-01,1.565861428285586499e-01,6.072213772329178028e-01
6.611912809000273228e-01,5.181471864207054523e-02,6.066111207663382743e-02,9.122317328938578385e-02,-6.909915321376089992e-01,1.481752834815779352e-01,5.998490994045511115e-01
6.526086989662012172e-01,5.713734546017690263e-02,6.703054528197682771e-02,8.768145365473856145e-02,-6.724607025282836048e-01,1.403864611256153694e-01,5.922273152456511980e-01
6.461539924876937846e-01,6.166726983322945443e-02,7.224196188569820265e-02,8.472911402607508080e-02,-6.547175837986429769e-01,1.331701834303089527e-01,5.851095976279623301e-01
6.422107870024262866e-01,6.540485217678337904e-02,7.626005140337355215e-02,8.251362772739412321e-02,-6.385860157646874313e-01,1.263767335640864076e-01,5.791696628478177900e-01
