3.530026669577357445e-01,6.880220585228876036e-03,-9.589680984914323442e-03,5.808381969430005398e-01,-6.098036885604366519e-01,-2.063848695995115778e-01,3.038348084783694669e-01
3.515089913455007320e-01,1.513044960850595810e-02,-1.109083718579739752e-02,6.093159501045484205e-01,-6.253401640889375557e-01,-2.221335539153965755e-01,2.981435678950870027e-01
3.471068392514240486e-01,2.357177467046234209e-02,-1.247739823060278752e-02,6.332165400123370702e-01,-6.354141943688311756e-01,-2.359135496099318274e-01,2.894956602944986912e-01
3.403902569242944764e-01,3.196091621400221072e-02,-1.366423652278569989e-02,6.524882161510952017e-01,-6.404414000564742082e-01,-2.474731699505259286e-01,2.785313588056936851e-01
3.320345164624001200e-01,4.003036864319242660e-02,-1.457303417345201524e-02,6.672072125903518724e-01,-6.410019114007994290e-01,-2.566050924789244903e-01,2.659811022219145116e-01
3.227550034877140206e-01,4.749856578469779933e-02,-1.513859462744449047e-02,6.775751596790797748e-01,-6.378123549673091475e-01,-2.631586302543240663e-01,2.526249671349631853e-01
3.132623953199669131e-01,5.408151107753966791e-02,-1.531488928293356366e-02,6.839113739044115903e-01,-6.316908558384994876e-01,-2.670507406440307818e-01,2.392480276475765777e-01
3.042174150514540543e-01,5.950530848191437627e-02,-1.508030154949580037e-02,6.866403266365317393e-01,-6.235172176128429555e-01,-2.682749833030335651e-01,2.265947462623500996e-01
2.961886213482642916e-01,6.351896139769896976e-02,-1.444153479445731136e-02,6.862747779544804416e-01,-6.141907205638261757e-01,-2.669076639090661729e-01,2.153257272613586792e-01
2.896165702662614194e-01,6.590678066753641318e-02,-1.343570506817570731e-02,6.833952205307838312e-01,-6.045880650106028043e-01,-2.631104907292325379e-01,2.059800690898043740e-01
2.847872626757066428e-01,6.649975938996677272e-02,-1.213024493496561718e-02,6.786264131160706370e-01,-5.955238837007925667e-01,-2.571292291640006056e-01,1.989461739690625564e-01
2.818170974198608292e-01,6.518532818249900274e-02,-1.062039648616064369e-02,6.726118974009622775e-01,-5.877159731417123112e-01,-2.492880600246962786e-01,1.944432381587546388e-01
2.806506421554786357e-01,6.191499275550294001e-02,-9.024259723290128932e-03,6.659874891228696470e-01,-5.817569834126459227e-01,-2.399796180441455817e-01,1.925148078599931978e-01
2.810714897386503708e-01,5.670946705315715874e-02,-7.475572275936315236e-03,6.593548147391032899e-01,-5.780938032528695203e-01,-2.296509886841135994e-01,1.930348175549738698e-01
2.827253820185831046e-01,4.966103975416613636e-02,-6.114609545591065398e-03,6.532560253290426999e-01,-5.770153308465921782e-01,-2.187862489499607932e-01,1.957255172137877253e-01
2.851537548878013695e-01,4.093304010306342278e-02,-5.077790545882976403e-03,6.481508517499676714e-01,-5.786487783355767078e-01,-2.078864237697573003e-01,2.001857346956796846e-01
2.878349840890166433e-01,3.075639302832744448e-02,-4.486733654189833942e-03,6.443971578832758951e-01,-5.829641611449289940e-01,-1.974479654201246603e-01,2.059270977444782602e-01
