1.161623265428591845e-01,1.161623265428591845e-01,1.161623265428591845e-01,1.161623265428591845e-01,1.161623265428591845e-01,1.161623265428591845e-01,1.161623265428591845e-01
1.157613417483958074e-01,1.157613417483958074e-01,1.157613417483958074e-01,1.157613417483958074e-01,1.157613417483958074e-01,1.157613417483958074e-01,1.157613417483958074e-01
1.155973198422515225e-01,1.155973198422515225e-01,1.155973198422515225e-01,1.155973198422515225e-01,1.155973198422515225e-01,1.155973198422515225e-01,1.155973198422515225e-01
1.156517059423833871e-01,1.156517059423833871e-01,1.156517059423833871e-01,1.156517059423833871e-01,1.156517059423833871e-01,1.156517059423833871e-01,1.156517059423833871e-01
1.157578403119714494e-01,1.157578403119714494e-01,1.157578403119714494e-01,1.157578403119714494e-01,1.157578403119714494e-01,1.157578403119714494e-01,1.157578403119714494e-01
1.243363135938011510e-01,1.243363135938011510e-01,1.243363135938011510e-01,1.243363135938011510e-01,1.243363135938011510e-01,1.243363135938011510e-01,1.243363135938011510e-01
9.539542146945905188e-01,9.539542146945905188e-01,9.539542146945905188e-01,9.539542146945905188e-01,9.539542146945905188e-01,9.539542146945905188e-01,9.539542146945905188e-01
2.386080278139161237e+00,2.386080278139161237e+00,2.386080278139161237e+00,2.386080278139161237e+00,2.386080278139161237e+00,2.386080278139161237e+00,2.386080278139161237e+00
3.154255170950818865e+00,3.154255170950818865e+00,3.154255170950818865e+00,3.154255170950818865e+00,3.154255170950818865e+00,3.154255170950818865e+00,3.154255170950818865e+00
3.733980935798399514e+00,3.733980935798399514e+00,3.733980935798399514e+00,3.733980935798399514e+00,3.733980935798399514e+00,3.733980935798399514e+00,3.733980935798399514e+00
4.352973242069310800e+00,4.352973242069310800e+00,4.352973242069310800e+00,4.352973242069310800e+00,4.352973242069310800e+00,4.352973242069310800e+00,4.352973242069310800e+00
5.036111562450514612e+00,5.036111562450514612e+00,5.036111562450514612e+00,5.036111562450514612e+00,5.036111562450514612e+00,5.036111562450514612e+00,5.036111562450514612e+00
5.784298120689982170e+00,5.784298120689982170e+00,5.784298120689982170e+00,5.784298120689982170e+00,5.784298120689982170e+00,5.784298120689982170e+00,5.784298120689982170e+00
