,x,y,z,qx,qy,qz,qw,time,name,id
63,1.8284965020207289,1.9935823771545915,0.45480113177734516,0.0,0.0,-0.6821688128789359,0.7311947146522212,1584270984.0711303,object_2,63
64,1.8313488734773717,1.9919768775812217,0.45395337970973826,0.0,0.0,-0.6831911353665884,0.7302395994168708,1584270984.4398904,object_2,64
65,1.8299055382240297,1.9942906746789562,0.4559764458399058,0.0,0.0,-0.6823516225871684,0.7310241194055491,1584270984.7748933,object_2,65
66,1.8308376707679042,1.995192549615905,0.457829614145172,0.0,0.0,-0.6827823798763684,0.7306218048555372,1584270985.0431478,object_2,66
67,1.82507470143451,1.989405316808508,0.4596743072572108,0.0,0.0,-0.6799786485213241,0.7332319125318495,1584270985.177298,object_2,67
68,1.828931612757628,1.9931058063934959,0.45620848607953,0.0,0.0,-0.6819395661438497,0.7314085234173431,1584270985.5124407,object_2,68
69,1.8281430342700122,1.9945562567316208,0.4531412031892652,0.0,0.0,-0.6816032170647816,0.7317219789557645,1584270985.7470527,object_2,69
70,1.8296384898887637,1.9918092268876184,0.45337079605659025,0.0,0.0,-0.6822774251521408,0.7310933696373979,1584270985.7805984,object_2,70
71,1.831110921433291,1.9948099820951724,0.45474174867309447,0.0,0.0,-0.6829231507713384,0.730490225903501,1584270986.11601,object_2,71
72,1.829560294707984,1.9940153572769739,0.45534698799461404,0.0,0.0,-0.6820702210896016,0.7312866835262228,1584270986.149526,object_2,72
73,1.8318621991426476,1.9957207606234735,0.4564643479691516,0.0,0.0,-0.6832897970041703,0.7301472819301595,1584270986.249772,object_2,73
74,1.8293891286674024,1.9919139681214377,0.45818413744684394,0.0,0.0,-0.6820368843765439,0.73131777521809,1584270986.4840517,object_2,74
75,1.831474827697512,1.9925145248567793,0.45525512253191214,0.0,0.0,-0.6829939334370753,0.7304240459405427,1584270986.5175679,object_2,75
76,1.828680540835428,1.9927921418307606,0.45364699136231346,0.0,0.0,-0.681931309440346,0.7314162215899884,1584270986.8196485,object_2,76
77,1.8457067198665074,1.995585825780387,0.4544612364225732,0.0,0.0,-0.6927223615262539,0.7212043606644999,1584270987.2557333,object_2,77
78,1.8483589399358837,2.009676553433132,0.42683272115212045,0.0,0.0,-0.6930221994041882,0.7209162441872021,1584270987.9923968,object_2,78
79,0.34917086427939137,-0.5429581700546848,0.9039901680531044,0.0,0.0,0.4226712596984761,0.9062830717965019,1584270989.2323976,object_2,79
80,1.821199585528792,2.0739211803510194,0.4186253590103063,0.0,0.0,-0.6850488238747434,0.7284971577898096,1584270989.8022332,object_2,80
81,1.8342328015784444,2.065739235972467,0.3885172228537065,0.0,0.0,-0.6946266987553963,0.7193703839999114,1584270990.1708868,object_2,81
82,1.829434072640633,2.0499222435647715,0.38809819916455435,0.0,0.0,-0.6922769220016917,0.7216319444591293,1584270991.411123,object_2,82
83,1.8144093549299938,2.0027167788484546,0.4544954127054135,0.0,0.0,-0.6832999544641224,0.7301377761966081,1584270991.7461238,object_2,83
84,1.8144600822667294,2.0037189901389487,0.4551648825110971,0.0,0.0,-0.6830417431651025,0.7303793378060323,1584270992.148209,object_2,84
85,1.8140176616680432,2.003241661053127,0.4563192533352468,0.0,0.0,-0.6827161986873411,0.73068364703879,1584270992.3828936,object_2,85
86,1.8153657327875146,2.0037075342400477,0.45551651488662837,0.0,0.0,-0.6835404773428412,0.72991260835385,1584270992.5172274,object_2,86
87,1.816022531226975,2.0047903674311036,0.4535096078613178,0.0,0.0,-0.6837086312880216,0.7297551010457276,1584270992.885726,object_2,87
88,1.8163442644834757,2.0031122572469355,0.45684514030309764,0.0,0.0,-0.6835632427388164,0.7298912886015245,1584270993.522571,object_2,88
89,1.8152050028860536,2.003230734873993,0.4585638030444017,0.0,0.0,-0.6832248159269305,0.7302080873981142,1584270993.857639,object_2,89
90,1.816185813782699,2.002846365067707,0.455807300726056,0.0,0.0,-0.6835063863391354,0.7299445320252879,1584270994.260187,object_2,90
91,1.8165738932151458,2.003512080663236,0.4565179414213584,0.0,0.0,-0.6838605981150823,0.7296126933830591,1584270994.6290863,object_2,91
92,1.806603933578109,2.0853627002831385,0.4573784934987569,0.0,0.0,-0.6717269120190268,0.7407988631669076,1584270996.4045322,object_1,92
93,1.8243767916383586,2.0045358938917746,0.45558927364095403,0.0,0.0,-0.6864514131079644,0.7271756716516847,1584270994.997101,object_2,93
94,1.7898786092362065,2.0657636358908347,0.43914106388284835,0.0,0.0,-0.6596294707537224,0.7515909534535153,1584270996.773253,object_1,94
95,1.8167302193905923,2.0247637199363004,0.4521110827662621,0.0,0.0,-0.6828873991203271,0.7305236478873733,1584270995.365777,object_2,95
96,1.8142635404902054,2.0508307710164537,0.44589582884765977,0.0,0.0,-0.6725118337025275,0.7400863689665308,1584270996.8068914,object_1,96
97,1.820148998883742,2.0463999860745363,0.4366326684205255,0.0,0.0,-0.6815573488550486,0.7317647027711008,1584270995.8014054,object_2,97
98,1.8453414425664119,2.038421854798901,0.44497153219517793,0.0,0.0,-0.6900631093023252,0.7237492004693389,1584270996.8740408,object_1,98
99,1.7961737760092016,2.0505176361495474,0.45415465173801695,0.0,0.0,-0.6654904083432116,0.7464064016359891,1584270996.1700814,object_2,99
100,1.8411874658488905,2.036445064857412,0.4527460616770266,0.0,0.0,-0.6857479364922516,0.7278391083176411,1584270997.510965,object_1,100
